repository_owner,repository_name,file_path,filename,original_file_path,repository_url,file_url,branch,stargazers_count,forks_count,created_at,pushed_at,updated_at,lines_of_code,manifest_specific_commit_count,first_manifest_commit_date,file_composite_key,length_of_words,complexity_score
LuthienResearch,luthien_control,CLAUDE.md,CLAUDE.md,raw/LuthienResearch/luthien_control/CLAUDE.md,https://github.com/LuthienResearch/luthien_control,https://github.com/LuthienResearch/luthien_control/blob/main/CLAUDE.md,main,8.0,2.0,2025-03-27T14:18:48Z,2025-08-27T18:14:42Z,2025-09-23T23:48:00Z,37.0,9,2025-03-25T00:53:45Z,LuthienResearch||luthien_control||CLAUDE.md,268,57.19112903225806
cablehead,gpt2099.nu,CLAUDE.md,CLAUDE.md,raw/cablehead/gpt2099.nu/CLAUDE.md,https://github.com/cablehead/gpt2099.nu,https://github.com/cablehead/gpt2099.nu/blob/main/CLAUDE.md,main,16.0,0.0,2025-03-30T17:36:44Z,2025-10-10T18:23:08Z,2025-10-10T18:23:12Z,24.0,3,2025-08-31T04:26:57Z,cablehead||gpt2099.nu||CLAUDE.md,137,46.673333333333346
cablehead,stacks,CLAUDE.md,CLAUDE.md,raw/cablehead/stacks/CLAUDE.md,https://github.com/cablehead/stacks,https://github.com/cablehead/stacks/blob/main/CLAUDE.md,main,119.0,5.0,2023-05-20T00:30:58Z,2025-08-16T20:19:45Z,2025-10-01T21:37:23Z,10.0,1,2025-08-16T17:54:35Z,cablehead||stacks||CLAUDE.md,52,60.87700000000004
cablehead,xs,CLAUDE.md,CLAUDE.md,raw/cablehead/xs/CLAUDE.md,https://github.com/cablehead/xs,https://github.com/cablehead/xs/blob/main/CLAUDE.md,main,106.0,7.0,2024-04-20T02:33:25Z,2025-10-17T20:21:58Z,2025-10-17T20:19:19Z,1.0,1,2025-08-13T17:04:32Z,cablehead||xs||CLAUDE.md,2,
cablehead,http-nu,CLAUDE.md,CLAUDE.md,raw/cablehead/http-nu/CLAUDE.md,https://github.com/cablehead/http-nu,https://github.com/cablehead/http-nu/blob/main/CLAUDE.md,main,48.0,2.0,2025-01-30T17:05:49Z,2025-10-16T01:58:18Z,2025-10-16T01:58:22Z,37.0,3,2025-07-30T16:51:31Z,cablehead||http-nu||CLAUDE.md,232,63.13948837209304
sugyan,claude-code-webui,CLAUDE.md,CLAUDE.md,raw/sugyan/claude-code-webui/CLAUDE.md,https://github.com/sugyan/claude-code-webui,https://github.com/sugyan/claude-code-webui/blob/main/CLAUDE.md,main,640.0,135.0,2025-06-10T03:06:25Z,2025-10-13T04:51:01Z,2025-10-18T08:18:57Z,289.0,44,2025-06-09T14:13:44Z,sugyan||claude-code-webui||CLAUDE.md,882,31.967826373326915
theopenco,llmgateway,CLAUDE.md,CLAUDE.md,raw/theopenco/llmgateway/CLAUDE.md,https://github.com/theopenco/llmgateway,https://github.com/theopenco/llmgateway/blob/main/CLAUDE.md,main,539.0,57.0,2025-04-12T18:37:18Z,2025-10-18T00:36:25Z,2025-10-18T14:01:25Z,202.0,19,2025-06-18T00:18:45Z,theopenco||llmgateway||CLAUDE.md,1021,49.131102460292766
Effect-TS,effect-smol,CLAUDE.md,CLAUDE.md,raw/Effect-TS/effect-smol/CLAUDE.md,https://github.com/Effect-TS/effect-smol,https://github.com/Effect-TS/effect-smol/blob/main/CLAUDE.md,main,213.0,22.0,2024-12-10T02:55:19Z,2025-10-18T15:10:32Z,2025-10-18T17:02:07Z,1.0,12,2025-07-04T22:58:20Z,Effect-TS||effect-smol||CLAUDE.md,2,
hashintel,hash,CLAUDE.md,CLAUDE.md,raw/hashintel/hash/CLAUDE.md,https://github.com/hashintel/hash,https://github.com/hashintel/hash/blob/main/CLAUDE.md,main,1351.0,105.0,2019-07-15T16:19:36Z,2025-10-18T17:48:49Z,2025-10-18T17:22:24Z,367.0,8,2025-03-10T11:27:50Z,hashintel||hash||CLAUDE.md,908,40.03470579013381
vinceglb,FileKit,CLAUDE.md,CLAUDE.md,raw/vinceglb/FileKit/CLAUDE.md,https://github.com/vinceglb/FileKit,https://github.com/vinceglb/FileKit/blob/main/CLAUDE.md,main,1199.0,47.0,2024-04-04T21:12:55Z,2025-10-04T20:38:38Z,2025-10-18T05:39:57Z,61.0,3,2025-08-19T17:31:12Z,vinceglb||FileKit||CLAUDE.md,203,48.79750293772034
cloudflare,workerd,CLAUDE.md,CLAUDE.md,raw/cloudflare/workerd/CLAUDE.md,https://github.com/cloudflare/workerd,https://github.com/cloudflare/workerd/blob/main/CLAUDE.md,main,7142.0,456.0,2022-09-15T15:15:16Z,2025-10-18T17:54:46Z,2025-10-18T05:35:45Z,104.0,1,2025-06-12T17:11:01Z,cloudflare||workerd||CLAUDE.md,625,49.88166083916087
cloudflare,workers-sdk,CLAUDE.md,CLAUDE.md,raw/cloudflare/workers-sdk/CLAUDE.md,https://github.com/cloudflare/workers-sdk,https://github.com/cloudflare/workers-sdk/blob/main/CLAUDE.md,main,3503.0,1010.0,2021-11-10T14:45:40Z,2025-10-18T17:27:48Z,2025-10-17T21:20:13Z,100.0,1,2025-06-20T19:37:09Z,cloudflare||workers-sdk||CLAUDE.md,455,44.492640117994114
kawax,nostr-vercel-api,CLAUDE.md,CLAUDE.md,raw/kawax/nostr-vercel-api/CLAUDE.md,https://github.com/kawax/nostr-vercel-api,https://github.com/kawax/nostr-vercel-api/blob/main/CLAUDE.md,main,6.0,0.0,2023-02-14T01:53:04Z,2025-10-18T04:02:35Z,2025-07-08T05:41:50Z,126.0,1,2025-06-20T23:27:40Z,kawax||nostr-vercel-api||CLAUDE.md,260,39.73464285714286
OskarStark,enum-helper,CLAUDE.md,CLAUDE.md,raw/OskarStark/enum-helper/CLAUDE.md,https://github.com/OskarStark/enum-helper,https://github.com/OskarStark/enum-helper/blob/main/CLAUDE.md,main,10.0,2.0,2022-10-17T06:05:04Z,2025-10-14T08:13:12Z,2025-10-14T08:13:00Z,50.0,2,2025-07-30T08:02:00Z,OskarStark||enum-helper||CLAUDE.md,307,55.730419354838745
ScanR,TypeR,CLAUDE.md,CLAUDE.md,raw/ScanR/TypeR/CLAUDE.md,https://github.com/ScanR/TypeR,https://github.com/ScanR/TypeR/blob/master/CLAUDE.md,master,31.0,5.0,2024-04-08T11:53:36Z,2025-10-11T11:52:47Z,2025-10-18T01:25:16Z,64.0,4,2025-08-09T01:42:11Z,ScanR||TypeR||CLAUDE.md,376,49.79645933014356
tegnike,aituber-kit,CLAUDE.md,CLAUDE.md,raw/tegnike/aituber-kit/CLAUDE.md,https://github.com/tegnike/aituber-kit,https://github.com/tegnike/aituber-kit/blob/main/CLAUDE.md,main,767.0,136.0,2023-10-14T20:14:40Z,2025-09-15T07:34:55Z,2025-10-14T06:10:02Z,98.0,7,2025-05-29T11:45:14Z,tegnike||aituber-kit||CLAUDE.md,189,77.15575657894738
tegnike,aituber-list,CLAUDE.md,CLAUDE.md,raw/tegnike/aituber-list/CLAUDE.md,https://github.com/tegnike/aituber-list,https://github.com/tegnike/aituber-list/blob/main/CLAUDE.md,main,9.0,2.0,2024-10-28T09:51:09Z,2025-10-18T12:05:08Z,2025-10-18T12:05:11Z,65.0,2,2025-05-27T21:00:33Z,tegnike||aituber-list||CLAUDE.md,281,47.140000000000015
ca-risken,doc,CLAUDE.md,CLAUDE.md,raw/ca-risken/doc/CLAUDE.md,https://github.com/ca-risken/doc,https://github.com/ca-risken/doc/blob/master/CLAUDE.md,master,23.0,0.0,2021-03-17T12:09:22Z,2025-10-01T05:44:06Z,2025-10-13T05:02:32Z,105.0,1,2025-07-22T03:19:23Z,ca-risken||doc||CLAUDE.md,385,21.198879805418557
BretJohnson,hot-preview,CLAUDE.md,CLAUDE.md,raw/BretJohnson/hot-preview/CLAUDE.md,https://github.com/BretJohnson/hot-preview,https://github.com/BretJohnson/hot-preview/blob/main/CLAUDE.md,main,33.0,3.0,2023-03-06T17:36:04Z,2025-10-13T16:31:21Z,2025-10-13T16:31:25Z,4.0,4,2025-07-11T06:55:53Z,BretJohnson||hot-preview||CLAUDE.md,9,82.39000000000001
jiahaoxiang2000,claude-code-zed,CLAUDE.md,CLAUDE.md,raw/jiahaoxiang2000/claude-code-zed/CLAUDE.md,https://github.com/jiahaoxiang2000/claude-code-zed,https://github.com/jiahaoxiang2000/claude-code-zed/blob/main/CLAUDE.md,main,235.0,18.0,2025-07-05T09:04:10Z,2025-08-20T12:14:39Z,2025-10-11T16:11:20Z,17.0,5,2025-07-05T09:17:36Z,jiahaoxiang2000||claude-code-zed||CLAUDE.md,63,46.34426912568307
yinzhenyu-su,weekly-git-summary,CLAUDE.md,CLAUDE.md,raw/yinzhenyu-su/weekly-git-summary/CLAUDE.md,https://github.com/yinzhenyu-su/weekly-git-summary,https://github.com/yinzhenyu-su/weekly-git-summary/blob/main/CLAUDE.md,main,190.0,6.0,2025-07-08T03:42:44Z,2025-10-09T03:48:29Z,2025-10-09T03:48:32Z,258.0,10,2025-07-04T07:28:36Z,yinzhenyu-su||weekly-git-summary||CLAUDE.md,607,65.28350000000003
yinzhenyu-su,api-typing,CLAUDE.md,CLAUDE.md,raw/yinzhenyu-su/api-typing/CLAUDE.md,https://github.com/yinzhenyu-su/api-typing,https://github.com/yinzhenyu-su/api-typing/blob/main/CLAUDE.md,main,18.0,0.0,2022-08-29T15:06:26Z,2025-07-30T09:04:41Z,2025-07-30T09:03:32Z,76.0,1,2025-07-21T13:48:17Z,yinzhenyu-su||api-typing||CLAUDE.md,236,82.88984491315138
namish800,vaani,CLAUDE.md,CLAUDE.md,raw/namish800/vaani/CLAUDE.md,https://github.com/namish800/vaani,https://github.com/namish800/vaani/blob/main/CLAUDE.md,develop,14.0,3.0,2025-05-29T18:51:09Z,2025-09-10T11:42:43Z,2025-09-23T13:32:12Z,129.0,1,2025-09-02T17:30:50Z,namish800||vaani||CLAUDE.md,321,33.56734882005901
towns-protocol,towns,CLAUDE.md,CLAUDE.md,raw/towns-protocol/towns/CLAUDE.md,https://github.com/towns-protocol/towns,https://github.com/towns-protocol/towns/blob/main/CLAUDE.md,main,62.0,63.0,2024-02-28T02:45:05Z,2025-10-18T07:41:55Z,2025-10-18T06:48:49Z,1.0,11,2025-06-24T17:24:23Z,towns-protocol||towns||CLAUDE.md,2,
brunoamaral,gregory-ai,CLAUDE.md,CLAUDE.md,raw/brunoamaral/gregory-ai/CLAUDE.md,https://github.com/brunoamaral/gregory-ai,https://github.com/brunoamaral/gregory-ai/blob/main/CLAUDE.md,main,53.0,8.0,2021-02-23T18:08:37Z,2025-10-10T15:55:39Z,2025-10-10T15:55:43Z,120.0,1,2025-09-14T19:06:44Z,brunoamaral||gregory-ai||CLAUDE.md,307,34.03490054328779
J-Tech-Japan,Sekiban,CLAUDE.md,CLAUDE.md,raw/J-Tech-Japan/Sekiban/CLAUDE.md,https://github.com/J-Tech-Japan/Sekiban,https://github.com/J-Tech-Japan/Sekiban/blob/main/CLAUDE.md,main,210.0,5.0,2023-05-25T05:14:51Z,2025-10-17T12:31:43Z,2025-10-15T11:33:38Z,70.0,7,2025-05-22T17:50:11Z,J-Tech-Japan||Sekiban||CLAUDE.md,447,34.540316190266
MooncellWiki,torappu,CLAUDE.md,CLAUDE.md,raw/MooncellWiki/torappu/CLAUDE.md,https://github.com/MooncellWiki/torappu,https://github.com/MooncellWiki/torappu/blob/main/CLAUDE.md,main,7.0,1.0,2023-04-19T14:02:51Z,2025-10-17T13:00:26Z,2025-10-14T06:37:40Z,1.0,3,2025-07-27T08:11:58Z,MooncellWiki||torappu||CLAUDE.md,2,
zuplo,zudoku,CLAUDE.md,CLAUDE.md,raw/zuplo/zudoku/CLAUDE.md,https://github.com/zuplo/zudoku,https://github.com/zuplo/zudoku/blob/main/CLAUDE.md,main,355.0,49.0,2024-08-16T14:09:50Z,2025-10-18T13:38:01Z,2025-10-18T09:48:35Z,1.0,1,2025-07-15T17:24:06Z,zuplo||zudoku||CLAUDE.md,2,
zuplo,docs,CLAUDE.md,CLAUDE.md,raw/zuplo/docs/CLAUDE.md,https://github.com/zuplo/docs,https://github.com/zuplo/docs/blob/main/CLAUDE.md,main,18.0,31.0,2021-08-03T14:00:04Z,2025-10-17T19:22:47Z,2025-10-16T21:14:18Z,56.0,5,2025-04-17T13:57:55Z,zuplo||docs||CLAUDE.md,255,66.04893700787406
AodhanHayter,opencode-flake,CLAUDE.md,CLAUDE.md,raw/AodhanHayter/opencode-flake/CLAUDE.md,https://github.com/AodhanHayter/opencode-flake,https://github.com/AodhanHayter/opencode-flake/blob/master/CLAUDE.md,master,15.0,5.0,2025-06-21T21:42:27Z,2025-09-30T01:51:45Z,2025-10-17T18:06:54Z,88.0,1,2025-06-21T21:43:25Z,AodhanHayter||opencode-flake||CLAUDE.md,259,51.54796368352791
clidey,dory,CLAUDE.md,CLAUDE.md,raw/clidey/dory/CLAUDE.md,https://github.com/clidey/dory,https://github.com/clidey/dory/blob/main/CLAUDE.md,main,143.0,4.0,2025-06-16T00:39:41Z,2025-10-16T18:24:40Z,2025-10-14T22:24:45Z,178.0,2,2025-07-13T12:36:06Z,clidey||dory||CLAUDE.md,432,45.72016690856316
SingularitySociety,ai_geography,CLAUDE.md,CLAUDE.md,raw/SingularitySociety/ai_geography/CLAUDE.md,https://github.com/SingularitySociety/ai_geography,https://github.com/SingularitySociety/ai_geography/blob/main/CLAUDE.md,main,23.0,0.0,2024-09-19T15:51:14Z,2025-09-25T23:05:20Z,2025-09-27T12:21:44Z,68.0,1,2025-09-23T17:57:26Z,SingularitySociety||ai_geography||CLAUDE.md,387,7.851707317073192
567-labs,kura,CLAUDE.md,CLAUDE.md,raw/567-labs/kura/CLAUDE.md,https://github.com/567-labs/kura,https://github.com/567-labs/kura/blob/main/CLAUDE.md,main,337.0,34.0,2025-01-04T16:12:18Z,2025-09-10T00:43:21Z,2025-10-17T23:30:11Z,300.0,8,2025-05-15T13:48:32Z,567-labs||kura||CLAUDE.md,654,22.68162630436791
567-labs,instructor,CLAUDE.md,CLAUDE.md,raw/567-labs/instructor/CLAUDE.md,https://github.com/567-labs/instructor,https://github.com/567-labs/instructor/blob/main/CLAUDE.md,main,11650.0,869.0,2023-06-14T10:42:23Z,2025-10-18T16:42:43Z,2025-10-18T18:03:36Z,297.0,3,2025-03-04T04:41:40Z,567-labs||instructor||CLAUDE.md,1466,36.79970786778401
scafoldr,scafoldr,CLAUDE.md,CLAUDE.md,raw/scafoldr/scafoldr/CLAUDE.md,https://github.com/scafoldr/scafoldr,https://github.com/scafoldr/scafoldr/blob/main/CLAUDE.md,main,41.0,14.0,2025-03-30T23:57:30Z,2025-10-17T23:11:47Z,2025-10-17T23:11:50Z,123.0,1,2025-08-05T00:36:02Z,scafoldr||scafoldr||CLAUDE.md,398,33.909908872901696
BerriAI,litellm,CLAUDE.md,CLAUDE.md,raw/BerriAI/litellm/CLAUDE.md,https://github.com/BerriAI/litellm,https://github.com/BerriAI/litellm/blob/main/CLAUDE.md,main,30051.0,4402.0,2023-07-27T00:09:52Z,2025-10-18T18:14:20Z,2025-10-18T18:14:24Z,89.0,1,2025-06-25T03:48:08Z,BerriAI||litellm||CLAUDE.md,459,47.45450819672132
ryanaidilp,stadata_flutter_sdk,CLAUDE.md,CLAUDE.md,raw/ryanaidilp/stadata_flutter_sdk/CLAUDE.md,https://github.com/ryanaidilp/stadata_flutter_sdk,https://github.com/ryanaidilp/stadata_flutter_sdk/blob/main/CLAUDE.md,main,18.0,4.0,2023-09-12T18:30:20Z,2025-10-18T08:12:03Z,2025-10-18T05:48:12Z,346.0,1,2025-07-06T05:37:40Z,ryanaidilp||stadata_flutter_sdk||CLAUDE.md,696,27.80415974596974
INQTR,poker-planning,CLAUDE.md,CLAUDE.md,raw/INQTR/poker-planning/CLAUDE.md,https://github.com/INQTR/poker-planning,https://github.com/INQTR/poker-planning/blob/main/CLAUDE.md,main,104.0,31.0,2021-09-24T23:27:31Z,2025-08-30T14:13:31Z,2025-10-13T13:47:21Z,153.0,6,2025-07-11T23:01:49Z,INQTR||poker-planning||CLAUDE.md,638,49.21462738456054
Shopify,roast,CLAUDE.md,CLAUDE.md,raw/Shopify/roast/CLAUDE.md,https://github.com/Shopify/roast,https://github.com/Shopify/roast/blob/main/CLAUDE.md,main,952.0,52.0,2025-04-09T21:05:31Z,2025-10-17T22:57:16Z,2025-10-17T17:58:38Z,267.0,23,2025-04-22T14:29:55Z,Shopify||roast||CLAUDE.md,1582,52.92783292278159
juanibiapina,dotfiles,CLAUDE.md,CLAUDE.md,raw/juanibiapina/dotfiles/CLAUDE.md,https://github.com/juanibiapina/dotfiles,https://github.com/juanibiapina/dotfiles/blob/main/CLAUDE.md,main,13.0,2.0,2012-08-09T13:48:31Z,2025-10-18T12:23:55Z,2025-10-18T12:23:59Z,99.0,6,2025-06-29T19:15:14Z,juanibiapina||dotfiles||CLAUDE.md,371,50.40754682657325
strickvl,tinbox,CLAUDE.md,CLAUDE.md,raw/strickvl/tinbox/CLAUDE.md,https://github.com/strickvl/tinbox,https://github.com/strickvl/tinbox/blob/main/CLAUDE.md,main,22.0,2.0,2025-02-16T08:40:33Z,2025-05-17T08:45:51Z,2025-10-14T18:48:10Z,17.0,2,2025-05-16T15:48:03Z,strickvl||tinbox||CLAUDE.md,79,49.241076923076946
lightdash,lightdash,CLAUDE.md,CLAUDE.md,raw/lightdash/lightdash/CLAUDE.md,https://github.com/lightdash/lightdash,https://github.com/lightdash/lightdash/blob/main/CLAUDE.md,main,5283.0,634.0,2021-03-19T09:44:40Z,2025-10-17T17:45:22Z,2025-10-18T17:57:22Z,188.0,6,2025-06-24T08:38:48Z,lightdash||lightdash||CLAUDE.md,706,43.21254419191922
itzam-ai,itzam,CLAUDE.md,CLAUDE.md,raw/itzam-ai/itzam/CLAUDE.md,https://github.com/itzam-ai/itzam,https://github.com/itzam-ai/itzam/blob/main/CLAUDE.md,main,56.0,5.0,2025-05-21T20:39:25Z,2025-07-31T21:14:18Z,2025-10-13T19:12:33Z,27.0,4,2025-07-05T22:22:48Z,itzam-ai||itzam||CLAUDE.md,49,54.157272727272755
richgrov,simulo,CLAUDE.md,CLAUDE.md,raw/richgrov/simulo/CLAUDE.md,https://github.com/richgrov/simulo,https://github.com/richgrov/simulo/blob/main/CLAUDE.md,main,13.0,2.0,2023-03-17T04:54:02Z,2025-10-18T04:41:32Z,2025-10-18T04:41:36Z,1.0,1,2025-10-05T19:18:14Z,richgrov||simulo||CLAUDE.md,8,71.81500000000001
pocketsizefund,pocketsizefund,CLAUDE.md,CLAUDE.md,raw/pocketsizefund/pocketsizefund/CLAUDE.md,https://github.com/pocketsizefund/pocketsizefund,https://github.com/pocketsizefund/pocketsizefund/blob/master/CLAUDE.md,master,20.0,10.0,2023-07-10T01:10:17Z,2025-10-12T00:58:15Z,2025-10-12T00:58:17Z,107.0,8,2025-05-15T05:16:22Z,pocketsizefund||pocketsizefund||CLAUDE.md,528,35.79680052774802
mizchi,similarity,CLAUDE.md,CLAUDE.md,raw/mizchi/similarity/CLAUDE.md,https://github.com/mizchi/similarity,https://github.com/mizchi/similarity/blob/main/CLAUDE.md,main,661.0,13.0,2025-06-16T15:34:41Z,2025-08-14T16:50:04Z,2025-10-18T03:10:53Z,133.0,8,2025-06-09T12:05:31Z,mizchi||similarity||CLAUDE.md,266,31.9316666666667
opgginc,laravel-mcp-server,CLAUDE.md,CLAUDE.md,raw/opgginc/laravel-mcp-server/CLAUDE.md,https://github.com/opgginc/laravel-mcp-server,https://github.com/opgginc/laravel-mcp-server/blob/master/CLAUDE.md,master,325.0,29.0,2025-04-13T18:04:48Z,2025-10-14T12:54:19Z,2025-10-17T10:34:44Z,1.0,8,2025-06-01T16:55:28Z,opgginc||laravel-mcp-server||CLAUDE.md,2,
jaye773,youtube-summarizer,CLAUDE.md,CLAUDE.md,raw/jaye773/youtube-summarizer/CLAUDE.md,https://github.com/jaye773/youtube-summarizer,https://github.com/jaye773/youtube-summarizer/blob/main/CLAUDE.md,main,42.0,1.0,2025-06-19T05:03:53Z,2025-09-04T04:19:20Z,2025-10-16T14:46:20Z,264.0,1,2025-08-23T03:10:52Z,jaye773||youtube-summarizer||CLAUDE.md,801,34.2179919078105
wvlet,wvlet,CLAUDE.md,CLAUDE.md,raw/wvlet/wvlet/CLAUDE.md,https://github.com/wvlet/wvlet,https://github.com/wvlet/wvlet/blob/main/CLAUDE.md,main,146.0,10.0,2024-08-23T23:21:17Z,2025-10-15T08:23:43Z,2025-10-15T08:23:46Z,291.0,20,2025-06-06T04:20:29Z,wvlet||wvlet||CLAUDE.md,1306,54.19397352158521
wvlet,airframe,CLAUDE.md,CLAUDE.md,raw/wvlet/airframe/CLAUDE.md,https://github.com/wvlet/airframe,https://github.com/wvlet/airframe/blob/main/CLAUDE.md,main,659.0,70.0,2016-08-14T07:00:12Z,2025-10-16T00:09:47Z,2025-10-13T04:10:57Z,235.0,1,2025-09-04T23:12:59Z,wvlet||airframe||CLAUDE.md,585,39.87793421275157
vgreg,MeatPy,CLAUDE.md,CLAUDE.md,raw/vgreg/MeatPy/CLAUDE.md,https://github.com/vgreg/MeatPy,https://github.com/vgreg/MeatPy/blob/main/CLAUDE.md,main,28.0,9.0,2020-02-03T20:12:35Z,2025-07-26T13:34:46Z,2025-09-22T03:28:03Z,103.0,3,2025-07-15T01:44:27Z,vgreg||MeatPy||CLAUDE.md,348,28.841169630642952
komura-c,MusiL,CLAUDE.md,CLAUDE.md,raw/komura-c/MusiL/CLAUDE.md,https://github.com/komura-c/MusiL,https://github.com/komura-c/MusiL/blob/main/CLAUDE.md,main,9.0,0.0,2020-05-19T06:34:04Z,2025-08-27T16:36:11Z,2025-08-21T10:57:23Z,73.0,1,2025-06-02T16:42:22Z,komura-c||MusiL||CLAUDE.md,277,33.32885828198624
aldinokemal,go-whatsapp-web-multidevice,CLAUDE.md,CLAUDE.md,raw/aldinokemal/go-whatsapp-web-multidevice/CLAUDE.md,https://github.com/aldinokemal/go-whatsapp-web-multidevice,https://github.com/aldinokemal/go-whatsapp-web-multidevice/blob/main/CLAUDE.md,main,2584.0,643.0,2022-02-09T16:19:30Z,2025-10-15T21:58:56Z,2025-10-18T04:14:52Z,85.0,1,2025-07-19T09:03:58Z,aldinokemal||go-whatsapp-web-multidevice||CLAUDE.md,453,49.831860612691486
vanities,swiftchan,CLAUDE.md,CLAUDE.md,raw/vanities/swiftchan/CLAUDE.md,https://github.com/vanities/swiftchan,https://github.com/vanities/swiftchan/blob/master/CLAUDE.md,master,24.0,0.0,2020-10-31T01:53:11Z,2025-08-10T22:56:28Z,2025-08-10T22:56:32Z,122.0,1,2025-08-10T01:26:24Z,vanities||swiftchan||CLAUDE.md,387,48.010553400954706
vanities,swiftbible,CLAUDE.md,CLAUDE.md,raw/vanities/swiftbible/CLAUDE.md,https://github.com/vanities/swiftbible,https://github.com/vanities/swiftbible/blob/master/CLAUDE.md,master,7.0,2.0,2024-09-01T18:58:53Z,2025-10-15T14:27:57Z,2025-10-15T14:28:01Z,490.0,1,2025-09-13T04:01:44Z,vanities||swiftbible||CLAUDE.md,1265,26.739782608695634
AntGalanin06,Metadata_Cleaner,CLAUDE.md,CLAUDE.md,raw/AntGalanin06/Metadata_Cleaner/CLAUDE.md,https://github.com/AntGalanin06/Metadata_Cleaner,https://github.com/AntGalanin06/Metadata_Cleaner/blob/main/CLAUDE.md,master,14.0,0.0,2025-06-23T20:33:41Z,2025-09-17T11:41:25Z,2025-10-14T19:39:54Z,137.0,1,2025-08-18T13:47:10Z,AntGalanin06||Metadata_Cleaner||CLAUDE.md,397,34.64117551020411
adamsilverstein,wp-performance-wizard,CLAUDE.md,CLAUDE.md,raw/adamsilverstein/wp-performance-wizard/CLAUDE.md,https://github.com/adamsilverstein/wp-performance-wizard,https://github.com/adamsilverstein/wp-performance-wizard/blob/main/CLAUDE.md,main,5.0,0.0,2024-06-27T08:13:49Z,2025-08-18T18:30:32Z,2025-07-02T04:18:42Z,13.0,1,2025-07-02T04:17:17Z,adamsilverstein||wp-performance-wizard||CLAUDE.md,87,7.849199584199596
talmolab,sleap-io,CLAUDE.md,CLAUDE.md,raw/talmolab/sleap-io/CLAUDE.md,https://github.com/talmolab/sleap-io,https://github.com/talmolab/sleap-io/blob/main/CLAUDE.md,main,20.0,13.0,2022-06-15T18:10:45Z,2025-10-10T04:09:50Z,2025-10-10T03:56:50Z,174.0,6,2025-07-07T17:59:01Z,talmolab||sleap-io||CLAUDE.md,588,54.09915424954795
cubicdaiya,nginx-build,CLAUDE.md,CLAUDE.md,raw/cubicdaiya/nginx-build/CLAUDE.md,https://github.com/cubicdaiya/nginx-build,https://github.com/cubicdaiya/nginx-build/blob/master/CLAUDE.md,master,417.0,48.0,2014-05-22T12:29:12Z,2025-10-18T06:15:00Z,2025-10-18T06:15:03Z,72.0,1,2025-07-21T06:43:13Z,cubicdaiya||nginx-build||CLAUDE.md,398,36.15028663101609
PasteBar,PasteBarApp,CLAUDE.md,CLAUDE.md,raw/PasteBar/PasteBarApp/CLAUDE.md,https://github.com/PasteBar/PasteBarApp,https://github.com/PasteBar/PasteBarApp/blob/main/CLAUDE.md,main,1687.0,68.0,2024-04-10T13:19:35Z,2025-06-27T04:31:05Z,2025-10-17T15:51:41Z,257.0,4,2025-06-11T22:59:22Z,PasteBar||PasteBarApp||CLAUDE.md,679,34.7368085507465
mlflow,mlflow,CLAUDE.md,CLAUDE.md,raw/mlflow/mlflow/CLAUDE.md,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow/blob/master/CLAUDE.md,master,22556.0,4909.0,2018-06-05T16:05:58Z,2025-10-18T14:01:25Z,2025-10-18T17:14:25Z,258.0,13,2025-08-25T13:01:16Z,mlflow||mlflow||CLAUDE.md,490,48.38140842706062
baz-scm,awesome-reviewers,CLAUDE.md,CLAUDE.md,raw/baz-scm/awesome-reviewers/CLAUDE.md,https://github.com/baz-scm/awesome-reviewers,https://github.com/baz-scm/awesome-reviewers/blob/main/CLAUDE.md,main,46.0,4.0,2025-06-19T20:43:32Z,2025-10-16T15:09:13Z,2025-10-14T04:01:23Z,34.0,1,2025-07-07T13:14:35Z,baz-scm||awesome-reviewers||CLAUDE.md,134,39.94672820109977
allenai,open-instruct,CLAUDE.md,CLAUDE.md,raw/allenai/open-instruct/CLAUDE.md,https://github.com/allenai/open-instruct,https://github.com/allenai/open-instruct/blob/main/CLAUDE.md,main,3255.0,450.0,2023-06-09T16:50:38Z,2025-10-17T23:50:59Z,2025-10-18T07:05:40Z,10.0,2,2025-07-30T21:36:41Z,allenai||open-instruct||CLAUDE.md,87,82.75874493927125
imadaitelarabi,sparkboard,CLAUDE.md,CLAUDE.md,raw/imadaitelarabi/sparkboard/CLAUDE.md,https://github.com/imadaitelarabi/sparkboard,https://github.com/imadaitelarabi/sparkboard/blob/main/CLAUDE.md,main,7.0,2.0,2025-07-19T12:04:51Z,2025-07-25T08:59:41Z,2025-10-04T13:59:30Z,110.0,2,2025-07-19T13:05:58Z,imadaitelarabi||sparkboard||CLAUDE.md,599,37.36180237637606
tech-systems,panes,CLAUDE.md,CLAUDE.md,raw/tech-systems/panes/CLAUDE.md,https://github.com/tech-systems/panes,https://github.com/tech-systems/panes/blob/master/CLAUDE.md,master,722.0,41.0,2019-10-26T22:14:44Z,2025-08-27T00:14:36Z,2025-10-05T02:29:31Z,71.0,1,2025-07-05T20:57:41Z,tech-systems||panes||CLAUDE.md,395,33.64229774535812
